name,groupName,subGroupName,count,m,score,digital_assign,pct,lv.mod
Caulk boots,Tools and Equipment,"Health, safety and environmental",2,303.1608361596865,307.65019992723774,0,0.0024337710064859996,NA
Cell savers,Tools and Equipment,Miscellaneous or unclassified,1,243.794360545865,229.982638909988,0,0.0012168855032429998,NA
Centrifugal pumps,Tools and Equipment,Mechanical and plumbing,2,243.794360545865,274.29908379302253,0,0.0024337710064859996,NA
Centrifuges,Tools and Equipment,Mechanical and plumbing,36,130.60251436376154,163.91302834944153,0,0.043807878116747995,NA
Ceridian,Technologies,Human resources software,10,226.0930618861973,180.01620738046734,1,0.012168855032429999,Workforce digital skills
Cerner Millennium,Technologies,Medical software,19,73.85355727626272,91.35912111099712,1,0.023120824561616998,Cybersecurity and System Infrastructure skills
Cerner PowerChart,Technologies,Medical software,4,164.28928202479014,157.21937412789416,1,0.004867542012971999,Workforce digital skills
CG / Computer Graphics,Technologies,Graphics or photo imaging software,34,108.57254111835537,89.31857437409123,1,0.041374107110261994,Design and Marketing skills
Chainsaws,Tools and Equipment,Forestry and agriculture,19,362.33700789030894,357.71605695663675,0,0.023120824561616998,NA
Change Management,Occupational Skills,Business planning and operations,2374,129.0531009406875,118.55242858417947,0,2.888886184698882,NA
Charting software,Technologies,Charting software,368,295.7447829609606,286.89316012029593,1,0.447813865193424,Design and Marketing skills
Check Point Next Generation Firewalls (NGFW),Technologies,Network security and virtual private network VPN equipment software,4,203.13635223554,51.936316307413,1,0.004867542012971999,Cybersecurity and System Infrastructure skills
Cherry pickers,Tools and Equipment,Lifting equipment,1,424.391427037777,349.38499311309494,0,0.0012168855032429998,NA
Chest tubes,Tools and Equipment,Medical and dental,145,190.7689369820569,190.50071475638885,0,0.17644839797023498,NA
Childcare,Occupational Skills,Education and training,1321,240.29933424153856,361.7717619249887,0,1.607505749784003,NA
Chinese language,Social-Emotional Skills,Languages,30,235.7323048001483,210.33391350889613,0,0.03650656509728999,NA
Chinois,Tools and Equipment,Kitchen equipment,13,235.05088280732178,220.82075449235938,0,0.015819511542159,NA
Circuit breakers,Tools and Equipment,Electrical and electronics,15,288.4169322563175,178.86316887734247,0,0.018253282548644997,NA
Circular saws,Tools and Equipment,Mechanical and plumbing,1,366.448738373257,406.0607637214306,0,0.0012168855032429998,NA
Circulating pumps,Tools and Equipment,Miscellaneous or unclassified,2,295.6161558564675,256.02790855911877,0,0.0024337710064859996,NA
Cisco,Technologies,Networking and telecommunications,99,68.4794695418152,49.89742906600939,1,0.12047166482105698,Cybersecurity and System Infrastructure skills
Cisco Systems VPN Client,Technologies,Network security or virtual private network VPN management software,2,71.1548784228407,55.66506390292655,1,0.0024337710064859996,Cybersecurity and System Infrastructure skills
Cisco Systems WebEx,Technologies,Video conferencing software,98,120.28415382177701,134.45904527682399,1,0.11925477931781399,Workforce digital skills
Citrix,Technologies,Access software,57,37.50078219256313,63.09816101995818,1,0.06936247368485099,Cybersecurity and System Infrastructure skills
Citrix XenApp,Technologies,Application server software,5,15.442802534316641,12.202455369775391,1,0.0060844275162149995,Cybersecurity and System Infrastructure skills
CityWorks,Technologies,Enterprise resource planning ERP software,1,15.7202010050251,148.31240283094579,1,0.0012168855032429998,Industrial Modelling and Geospatial Software skills
Clean energy,Occupational Skills,Environmental and social sustainability,1,NA,51.076890947621045,1,0.0012168855032429998,NA
Cleaning,Occupational Skills,Facilities maintenance and design,1893,377.2442798506469,384.29206386928695,0,2.3035642576389987,NA
Cleantech,Occupational Skills,Environmental and social sustainability,4,25.6421651828983,179.19973687178341,1,0.004867542012971999,NA
Client databases,Technologies,Data base user interface and query software,10,226.65554670191855,141.59319253899494,1,0.012168855032429999,Workforce digital skills
Client information databases,Technologies,Data base user interface and query software,2,216.615677681413,122.51625897569082,1,0.0024337710064859996,Workforce digital skills
Client System,Technologies,Medical software,9,179.93014446676403,125.57921827773983,1,0.010951969529186999,Cybersecurity and System Infrastructure skills
Climate risk assessments,Occupational Skills,Environmental and social sustainability,1,NA,106.48655918432623,0,0.0012168855032429998,NA
Clinical scales,Tools and Equipment,Miscellaneous or unclassified,4,NA,NA,0,0.004867542012971999,NA
Clipper,Technologies,Development environment software,1,419.217495744199,397.2803847630079,1,0.0012168855032429998,Software/Product Development skills
Closed circuit television CCTV systems,Technologies,Surveillance Systems,113,152.1608102470294,163.41606706136994,1,0.137508061866459,Workforce digital skills
Closed circuit television systems,Tools and Equipment,Miscellaneous or unclassified,1,NA,129.47368725370575,0,0.0012168855032429998,Workforce digital skills
Cloud Computing,Technologies,Cloud Computing,247,77.64391754071367,56.2229788764425,1,0.30057071930102097,Software/Product Development skills
CMAKE,Technologies,Development environment software,1,NA,40.39697947541151,1,0.0012168855032429998,Software/Product Development skills
CNC Machining,Occupational Skills,Manufacturing,9,159.57910174886305,225.64386519477063,0,0.010951969529186999,NA
CO2 monitors,Tools and Equipment,Miscellaneous or unclassified,1,243.794360545865,232.3577552601786,0,0.0012168855032429998,NA
Coaching,Occupational Skills,Education and training,681,106.8872116376418,124.280436384579,0,0.8286990277084828,NA
COBIT,Occupational Skills,IT infrastructure and cybersecurity,15,81.62133325805102,71.64811017322813,1,0.018253282548644997,Cybersecurity and System Infrastructure skills
COBOL (Common business oriented language),Technologies,Development environment software,5,61.24073458211931,23.31719766458155,1,0.0060844275162149995,Software/Product Development skills
Code readers,Tools and Equipment,Miscellaneous or unclassified,4,243.33084478319202,205.3498389307545,0,0.004867542012971999,NA
CODESYS,Technologies,Industrial control software,1,115.011810390569,43.69902470298686,1,0.0012168855032429998,Industrial Modelling and Geospatial Software skills
Coding skills,Technologies,Object or component oriented development software,27,65.16371939844403,52.41743414483926,1,0.032855908587560996,Software/Product Development skills
Coin machines,Tools and Equipment,Miscellaneous or unclassified,3,261.665913688154,261.1346193990744,0,0.003650656509729,NA
Cold packs,Tools and Equipment,Miscellaneous or unclassified,21,255.12510482376368,281.4255248493413,0,0.025554595568102995,NA
Cold rooms,Tools and Equipment,Miscellaneous or unclassified,6,231.22550243566232,279.5043751964924,0,0.007301313019458,NA
Collating equipment,Tools and Equipment,Office and business operations,28,402.84327403760705,350.1723885262651,0,0.03407279409080399,NA
Combustion engines,Tools and Equipment,Mechanical and plumbing,4,206.243013869888,202.0280701872766,0,0.004867542012971999,NA
Communication boards,Tools and Equipment,Office and business operations,38,227.71664763220957,179.80740434860917,0,0.046241649123233995,NA
Communication skills,Social-Emotional Skills,Interpersonal,43628,209.29195141029575,212.9945620126157,0,53.09028073548559,NA
Compactors,Tools and Equipment,Building and facilities,19,341.210707843686,343.13724500277806,0,0.023120824561616998,NA
Company Research,Occupational Skills,Business analysis,6,64.57850798291705,165.7032853922162,0,0.007301313019458,NA
Compilers,Technologies,Compiler and decompiler software,1,NA,112.96169608928341,1,0.0012168855032429998,Software/Product Development skills
Complete Clinic,Technologies,Medical software,18,231.80171829421712,196.94687735078833,1,0.021903939058373997,Cybersecurity and System Infrastructure skills
Component libraries,Technologies,Development environment software,1,88.5817039218096,20.923942600079982,1,0.0012168855032429998,Software/Product Development skills
Compressed air systems,Tools and Equipment,Miscellaneous or unclassified,2,353.990610843797,268.79003124632334,0,0.0024337710064859996,NA
Compression garments,Tools and Equipment,Miscellaneous or unclassified,1,220.353350438345,174.1577979651619,0,0.0012168855032429998,NA
Compression tools,Tools and Equipment,Miscellaneous or unclassified,2,NA,146.03746667528526,0,0.0024337710064859996,NA
Computer-aided engineering CAE software,Technologies,Analytical or scientific software,35,152.527770385918,136.29674290491403,1,0.042590992613505,Industrial Modelling and Geospatial Software skills
Computer aided design and drafting CADD software,Technologies,Computer aided design CAD software,3,80.8072653884965,262.81034780541177,1,0.003650656509729,Workforce digital skills
Computer aided design CAD software,Technologies,Computer aided design CAD software,32,58.814543676884064,52.33309244419135,1,0.038940336103775994,Industrial Modelling and Geospatial Software skills
Computer aided manufacturing CAM software,Technologies,Computer aided manufacturing CAM software,2,202.23525947081,210.17475599795483,1,0.0024337710064859996,Industrial Modelling and Geospatial Software skills
Computer assisted software engineering CASE software,Technologies,Computer aided design CAD software,24,146.22643091918718,114.9301305948342,1,0.029205252077832,Software/Product Development skills
Computer assisted telephone interviewing CATI software,Technologies,Expert system software,1,142.524979594863,83.5401199365592,1,0.0012168855032429998,Workforce digital skills
Computer clusters,Tools and Equipment,Miscellaneous or unclassified,1,NA,NA,0,0.0012168855032429998,Software/Product Development skills
Computer numerical control CNC software,Technologies,Industrial control software,1,202.23525947081,221.11289480001957,1,0.0012168855032429998,Industrial Modelling and Geospatial Software skills
Computer operating systems,Technologies,Operating system software,21,104.95426465568617,105.36091087394931,1,0.025554595568102995,Cybersecurity and System Infrastructure skills
Computer skills,Occupational Skills,Administrative,7754,219.84718684331912,200.01080964961253,1,9.43573019214622,Workforce digital skills
Computer terminals,Tools and Equipment,Information Technology and telecommunications,6,299.71196483053785,295.86584659436795,1,0.007301313019458,Workforce digital skills
Computerized maintenance management system CMMS,Technologies,Facilities management software,78,200.33716677491833,186.54701821191878,1,0.094917069252954,Workforce digital skills
Computerized numerical control CNC software,Technologies,Industrial control software,1,202.23525947081,220.23017759581205,1,0.0012168855032429998,Industrial Modelling and Geospatial Software skills
Concrete vibrators,Tools and Equipment,Building and facilities,1,353.758821524338,415.8110870921828,0,0.0012168855032429998,NA
Conductivity meters,Tools and Equipment,Miscellaneous or unclassified,5,27.6678043230944,173.71276201852135,0,0.0060844275162149995,NA
Conduit benders,Tools and Equipment,Miscellaneous or unclassified,3,82.4600679320505,90.19650205316535,0,0.003650656509729,NA
Configuration Management Databases (CMDB),Technologies,Configuration management software,5,35.31659923253424,41.933317667470405,1,0.0060844275162149995,Cybersecurity and System Infrastructure skills
